entity	AIG
hit	word	/m/0d2c31	Cameron (company)	22	34.95289005591047
hit	word	/m/0h56lk	Cameron (surname)	9	34.67734865565208
hit	word	/m/03d67cm	Cameron (given name)	7	34.59987478616332
hit	word	/m/03w4ns	Cameron (crater)	6	34.55235403802231
hit	word	/m/03gtlbp	Cameron Phillips	39	7.129383214397173
entity	Carney
hit	word	/m/02qb1sy	Carney (Leon Russell album)	6	34.55235403802231
hit	word	/m/01mmqyr	Carney (album)	5	34.4961489224121
hit	word	/m/0ttnd	Carney, Maryland	20	6.92350834280462
hit	word	/m/0834ds	Barney (dog)	25	6.658964376386992
hit	word	/m/03qk10x	Barney (cartoon)	6	6.21902056958511
entity	Chinese
hit	word	/m/01r2l	Chinese language	7289	8.741832309330883
hit	word	/m/01mw7r	Simplified Chinese	2205	8.37324715039082
hit	word	/m/01nf5z	Traditional Chinese	1764	8.304457648371255
hit	word	/m/06f1q1	Chinoise (utensil)	5	5.596148922412094
hit	word	/m/0138mv	Udinese Calcio	1061	3.004882291195493
entity	Christchurch
hit	exact	/m/02yc5b	Christchurch	2360	5.394189514976584
hit	word	/m/05_9b9	Christchurch (UK Parliament constituency)	95	35.40384484241945
hit	word	/m/09v113y	Christchurch (NZ electorate)	6	34.55235403802231
hit	word	/m/02qf_8m	Whitchurch (UK Parliament constituency)	17	5.973407875356368
hit	word	/m/02pqtw	Robert Christgau	1932	3.0325019898907106
hit	word	/m/01dg2n	Christchurch, Dorset	180	1.600856998456703
entity	Clearwire
hit	exact	/m/0c5wjk	Clearwire	32	4.068398550981317
hit	word	/m/04v2t4	Clearing (finance)	47	5.720235999211483
hit	word	/m/0ckz5k	Clearwater (provincial electoral district)	20	5.683508261742304
hit	word	/m/079lv1	Clearance (medicine)	28	5.560567269681459
entity	Comments
hit	exact	/m/01s2x	Comment	17	3.8734078753563677
hit	word	/m/0279593	Comment (computer programming)	52	7.168068306963658
hit	word	/m/08qw_b	Moments (song)	17	5.973407875356368
hit	word	/m/02rqssm	Moments (Emerson Drive song)	14	5.913554496359586
hit	word	/m/027msg3	Film Comment	56	1.2409139167521124
hit	word	/m/08b41r	Vorbis comment	21	0.9385491139893637
entity	Davis
hit	word	/m/03v2zj	Davis (MBTA station)	26	35.00438859676739
hit	word	/m/0271bty	Davis (Amtrak station)	15	34.83482325023814
hit	word	/m/0fdqxb	Davis (CTA)	13	34.79070888657113
hit	word	/m/02qs7dz	Davis (automobile)	3	34.33867432782604
hit	word	/m/02hyt	Davis, California	355	7.8102251046881594
entity	Deep Blue
hit	word	/m/0clnq_	Deep Blue (Doctor Who)	19	34.907695920007356
hit	word	/m/02w70m9	Deep Blue (comics)	17	34.87340787535637
hit	word	/m/0cgg0m	Deep Blue (Tokyo Mew Mew)	17	34.87340787535637
hit	word	/m/03h_917	Deep Blue (musician)	9	34.67734865565208
hit	word	/m/0bwjzz4	Deep Blue (album)	2	34.21367971019626
entity	Democrats
hit	word	/m/02pnpxv	Democrats (Brazil)	90	35.38717728826044
hit	word	/m/06fzb4	Democrats (Greenland)	9	34.67734865565208
hit	word	/m/0d075m	Democratic Party (United States)	76265	9.465614273616076
hit	word	/m/0bn7_w	The Democrats	36	7.104708076044609
hit	word	/m/06bg4h	Demokratene	21	6.938549113989364
entity	Demonstrators
hit	word	/m/0gnwz4	Demonstration (people)	331	7.019415383532751
hit	word	/m/02x4x1m	Demonstration (acting)	9	5.908117979954757
hit	word	/m/0fwxds	Demonstration (Landon Pigg album)	6	5.783123362324979
hit	word	/m/0fx7lt	Persistent Munition Technology Demonstrator	11	0.7392103457142079
hit	word	/m/0g98y6	DCL Technology Demonstrator programme	10	0.7098286326083567
entity	Dr. Watson
hit	exact	/m/014_w4	Dr. Watson	318	4.7762944207806175
hit	word	/m/065sb5	Dr. Watson (debugger)	18	34.89102836584835
hit	word	/m/06tj4h	Watson (crater)	1	4.53333306312561
hit	word	/m/02snqk	Tom Watson (golfer)	436	1.8735830854657523
hit	word	/m/04jsnx	John Watson (racing driver)	355	1.810225104688159
hit	word	/m/044wv	James D. Watson	350	1.8058523411837721
entity	Duann
hit	word	/m/032d0c	Duan (tribe)	15	6.274823331300452
hit	word	/m/02z6hc0	Dunn (bishop)	8	6.081039211651107
hit	word	/m/03cny2g	Duane (given name)	1	5.440000081062317
entity	EADS
hit	exact	/m/0n3tb	EADS	396	4.843918421758818
hit	word	/m/039xj_	Ear	88	2.7302494763029976
hit	word	/m/012vnv	Jimmy Eat World	519	1.9273035329244155
hit	word	/m/07m0vw	ADS	75	1.7809721726502281
hit	word	/m/0271m6s	EADS Astrium	106	1.4376200929545764
hit	word	/m/038bp1	George Eads	62	1.2722909420551278
entity	Ecuador
hit	exact	/m/02k1b	Ecuador	9119	11.810883917327633
